
Host: gpu-1-17.local

Timers On : Sat Nov 11 18:12:58 2017
Timers Off: Sat Nov 11 18:47:26 2017

Wall Time:     2068.00 seconds

JK: (A|Q)^-1:      13.98u       6.64s      12.17w      2 calls
JK: (A|mn)  :      87.31u       0.00s      10.92w      8 calls
JK: (Q|mn)  :     200.07u       0.20s     194.81w      8 calls
JK: (Q|mn) Write:       0.00u       3.78s   3.790204w      4 calls
HF: Form H  :       0.06u       0.01s 0.02193500w      1 call
HF: Form S/X:       2.60u       0.06s 0.54102900w      1 call
HF: Guess   :      12.18u       0.33s 1.95615400w      1 call
SAD Guess   :      12.11u       0.32s 1.94801200w      1 call
JK: (A|Q)^-1/2:       5.26u       0.15s   0.675151w      4 calls
JK: D       :       1.05u       0.01s   0.302643w     65 calls
JK: USO2AO  :       0.22u       0.01s   0.056624w     65 calls
JK: JK      :    2161.94u      70.79s     736.31w     65 calls
JK: J       :      31.71u       0.00s      31.71w    106 calls
JK: J1      :      15.43u       0.00s      15.42w    140 calls
JK: J2      :      15.85u       0.00s      15.85w    140 calls
JK: K       :    2056.63u       3.61s     614.93w    106 calls
JK: K1      :    1526.47u       0.48s     191.91w    168 calls
JK: K2      :     530.11u       3.13s     422.98w    138 calls
JK: AO2USO  :       0.01u       0.00s   0.000056w     65 calls
DIISManager::add_entry:       1.17u       0.17s   0.173599w     47 calls
DIISManager::extrapolate:       5.09u       0.54s   0.775645w     46 calls
DIISManager::extrapolate: bMatrix setup:       2.64u       0.36s   0.401614w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.04u       0.00s   0.002757w     46 calls
DIISManager::extrapolate: form new data:       2.41u       0.18s   0.370907w     46 calls
HF: Form G  :     765.88u      38.86s     267.06w     21 calls
JK: (Q|mn) Read:       0.11u      37.22s      37.39w     79 calls
HF: Form F  :       0.41u       0.01s   0.073892w     21 calls
HF: DIIS    :      37.54u       1.47s   6.676967w     21 calls
HF: Form C  :      35.17u       0.59s      14.56w     21 calls
HF: Form D  :       0.09u       0.00s   0.097184w     21 calls
