
Host: gpu-2-8.local

Timers On : Sat Nov 11 18:14:49 2017
Timers Off: Sat Nov 11 20:21:46 2017

Wall Time:     7617.00 seconds

JK: (A|Q)^-1:      48.96u      23.19s      44.08w      6 calls
JK: (A|mn)  :     293.06u       0.17s      37.89w     17 calls
JK: (Q|mn)  :     723.58u       0.55s     707.77w     17 calls
JK: (Q|mn) Write:       0.04u      12.59s      13.37w     12 calls
HF: Form H  :       0.08u       0.01s   0.051359w      3 calls
HF: Form S/X:       8.00u       0.21s   1.829756w      3 calls
HF: Guess   :      14.82u       0.46s   2.441604w      3 calls
SAD Guess   :      14.66u       0.46s 2.42111100w      1 call
JK: (A|Q)^-1/2:       6.37u       0.23s   0.847094w      5 calls
JK: D       :       3.33u       0.13s   0.987836w    145 calls
JK: USO2AO  :       0.62u       0.01s   0.179735w    145 calls
JK: JK      :    7268.07u     225.99s    2411.65w    145 calls
JK: J       :     101.49u       0.01s     101.50w    263 calls
JK: J1      :      49.75u       0.00s      49.78w    320 calls
JK: J2      :      50.23u       0.01s      50.24w    320 calls
JK: K       :    6954.21u      27.21s    2047.61w    263 calls
JK: K1      :    5259.02u      17.80s     661.52w    408 calls
JK: K2      :    1695.06u       9.41s    1385.96w    318 calls
JK: AO2USO  :       0.00u       0.00s   0.000128w    145 calls
DIISManager::add_entry:       4.27u       0.51s   0.611579w     91 calls
DIISManager::extrapolate:      12.79u       1.37s   1.801376w     88 calls
DIISManager::extrapolate: bMatrix setup:       6.13u       0.84s   0.884014w     88 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.03u       0.00s   0.006068w     88 calls
DIISManager::extrapolate: form new data:       6.63u       0.53s   0.910444w     88 calls
HF: Form G  :    2401.12u     118.72s     818.44w     58 calls
JK: (Q|mn) Read:       0.53u     112.98s     113.45w    227 calls
HF: Form F  :       0.74u       0.02s   0.106259w     58 calls
HF: DIIS    :     107.61u       4.18s      18.89w     58 calls
HF: Form C  :     105.66u       1.89s      46.24w     58 calls
HF: Form D  :       0.30u       0.00s   0.334318w     58 calls
DFMP2 Singles:       0.53u       0.00s   0.533196w      3 calls
DFMP2 Aia   :     324.62u       4.83s      79.63w      3 calls
DFMP2 (A|mn):     235.17u       0.03s      29.44w      9 calls
DFMP2 (A|mn)C_mi:      40.81u       0.36s      28.92w      9 calls
DFMP2 (A|mi)C_na:      33.16u       0.22s   4.791557w      9 calls
DFMP2 Aia Write:       2.49u       1.45s   1.398496w      9 calls
DFMP2 iaQ   :     108.16u       7.31s     116.25w      3 calls
DFMP2 Metric:      25.94u       0.32s      20.77w      3 calls
DFMP2 Aia Read:       0.01u       0.44s   0.438659w      3 calls
DFMP2 (Q|A)(A|ia):      81.14u       2.38s      83.66w      6 calls
DFMP2 Qia Write:       0.01u       1.21s   1.213957w      3 calls
DFMP2 Qia Read:       0.51u       1.84s   2.325686w     39 calls
