
Host: gpu-1-14.local

Timers On : Sat Nov 11 18:14:50 2017
Timers Off: Sat Nov 11 19:41:52 2017

Wall Time:     5222.00 seconds

JK: (A|Q)^-1:      33.58u      15.62s      30.37w      4 calls
JK: (A|mn)  :     207.89u       0.31s      29.71w     13 calls
JK: (Q|mn)  :     490.14u       1.93s     483.47w     13 calls
JK: (Q|mn) Write:       0.05u       8.69s   8.864002w      8 calls
HF: Form H  :       0.10u       0.01s   0.065112w      2 calls
HF: Form S/X:       5.05u       0.16s   1.914382w      2 calls
HF: Guess   :      13.17u       0.45s   2.490384w      2 calls
SAD Guess   :      13.08u       0.45s 2.47575200w      1 call
JK: (A|Q)^-1/2:       5.58u       0.18s   0.846983w      5 calls
JK: D       :       1.87u       0.03s   0.663060w    109 calls
JK: USO2AO  :       0.34u       0.02s   0.120023w    109 calls
JK: JK      :    5024.29u     154.00s    1708.30w    109 calls
JK: J       :      66.30u       0.00s      66.21w    188 calls
JK: J1      :      31.74u       0.00s      31.77w    238 calls
JK: J2      :      33.50u       0.00s      33.46w    238 calls
JK: K       :    4830.94u      20.62s    1467.23w    188 calls
JK: K1      :    3715.23u      14.58s     529.95w    296 calls
JK: K2      :    1115.66u       6.04s     937.18w    236 calls
JK: AO2USO  :       0.00u       0.00s   0.000092w    109 calls
DIISManager::add_entry:       1.84u       0.31s   0.328450w     73 calls
DIISManager::extrapolate:       6.67u       0.85s   1.138182w     71 calls
DIISManager::extrapolate: bMatrix setup:       3.14u       0.52s   0.559704w     71 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.06u       0.00s   0.004264w     71 calls
DIISManager::extrapolate: form new data:       3.46u       0.33s   0.573651w     71 calls
HF: Form G  :    1616.65u      78.72s     576.83w     39 calls
JK: (Q|mn) Read:       0.35u      76.03s      76.37w    152 calls
HF: Form F  :       0.85u       0.03s   0.150822w     39 calls
HF: DIIS    :      59.97u       2.70s      12.30w     39 calls
HF: Form C  :      63.76u       1.12s      30.69w     39 calls
HF: Form D  :       0.19u       0.00s   0.214775w     39 calls
DFMP2 Singles:       0.26u       0.00s   0.264690w      2 calls
DFMP2 Aia   :     202.34u       3.25s      52.00w      2 calls
DFMP2 (A|mn):     148.18u       0.03s      21.63w      6 calls
DFMP2 (A|mn)C_mi:      24.27u       0.24s      17.48w      6 calls
DFMP2 (A|mi)C_na:      17.39u       0.05s   2.619359w      6 calls
DFMP2 Aia Write:       4.71u       1.06s   0.936205w      6 calls
DFMP2 iaQ   :      71.52u       3.53s      71.29w      2 calls
DFMP2 Metric:      16.71u       0.09s      13.05w      2 calls
DFMP2 Aia Read:       0.00u       0.28s   0.286638w      2 calls
DFMP2 (Q|A)(A|ia):      54.11u       0.42s      54.53w      4 calls
DFMP2 Qia Write:       0.00u       0.80s   0.800668w      2 calls
DFMP2 Qia Read:       0.34u       1.11s   1.458009w     26 calls
DFMP2 Bia Write:       0.00u       0.80s   0.806143w      2 calls
DFMP2 aiQ   :       0.19u       1.36s   1.552963w      2 calls
DFMP2 Tij   :    1537.63u      15.72s    1502.31w      2 calls
DFMP2 Cia Read:       0.00u       1.24s   1.210345w     20 calls
DFMP2 I     :    1245.70u       6.58s    1252.34w     36 calls
DFMP2 T2    :      90.56u       0.28s      14.63w     36 calls
DFMP2 G     :     621.63u       4.79s     608.42w     18 calls
DFMP2 Pab   :     262.94u       0.03s     262.87w     18 calls
DFMP2 Gia Write:       0.00u       0.88s   0.890021w      6 calls
DFMP2 Tab   :     735.80u       3.63s     677.20w      2 calls
DFMP2 Qai Read:       0.35u       0.85s   1.205531w     24 calls
DFMP2 Pij   :      40.30u       0.54s      27.08w     18 calls
DFMP2 gamma :      35.89u       1.08s      36.96w      2 calls
DFMP2 Gia Read:       0.00u       0.75s   0.756035w      4 calls
DFMP2 g     :      35.52u       0.01s      35.52w      2 calls
DFMP2 Gia   :       1.49u       2.50s   4.109759w      2 calls
DFMP2 aiG Write:       0.00u       0.65s   0.788971w      2 calls
DFMP2 AB^x  :       3.17u       0.04s   0.973645w      2 calls
DFMP2 Amn^x :     851.08u       3.15s     151.71w      2 calls
DFMP2 L     :     543.95u       3.38s     121.66w      2 calls
DFMP2 P     :       0.01u       0.01s   0.019111w      2 calls
DFMP2 W     :       0.16u       0.02s   0.175976w      2 calls
DFMP2 Z     :    3789.75u      91.87s    1423.83w      2 calls
DFMP2 grad  :    1081.97u      12.28s     260.57w      2 calls
