
Host: gpu-2-7.local

Timers On : Sat Nov 11 18:14:50 2017
Timers Off: Sat Nov 11 19:39:14 2017

Wall Time:     5064.00 seconds

JK: (A|Q)^-1:      34.29u      14.25s      30.56w      4 calls
JK: (A|mn)  :     207.38u       0.07s      26.23w     13 calls
JK: (Q|mn)  :     494.39u       0.31s     483.64w     13 calls
JK: (Q|mn) Write:       0.06u       8.41s   8.439633w      8 calls
HF: Form H  :       0.05u       0.01s   0.041080w      2 calls
HF: Form S/X:       6.04u       0.15s   1.654466w      2 calls
HF: Guess   :      15.33u       0.51s   2.734049w      2 calls
SAD Guess   :      15.24u       0.51s 2.71489100w      1 call
JK: (A|Q)^-1/2:       6.76u       0.25s   0.918227w      5 calls
JK: D       :       2.41u       0.05s   0.694172w    110 calls
JK: USO2AO  :       0.43u       0.06s   0.122323w    110 calls
JK: JK      :    4983.59u     140.20s    1659.40w    110 calls
JK: J       :      67.61u       0.01s      67.47w    190 calls
JK: J1      :      33.57u       0.00s      33.46w    240 calls
JK: J2      :      33.00u       0.01s      33.03w    240 calls
JK: K       :    4773.61u       6.71s    1397.19w    190 calls
JK: K1      :    3621.97u       1.13s     454.61w    298 calls
JK: K2      :    1151.57u       5.58s     942.49w    238 calls
JK: AO2USO  :       0.00u       0.00s   0.000116w    110 calls
DIISManager::add_entry:       2.52u       0.36s   0.365879w     74 calls
DIISManager::extrapolate:       9.24u       0.93s   1.283763w     72 calls
DIISManager::extrapolate: bMatrix setup:       4.37u       0.58s   0.626301w     72 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.05u       0.00s   0.005481w     72 calls
DIISManager::extrapolate: form new data:       4.82u       0.35s   0.651259w     72 calls
HF: Form G  :    1643.66u      74.00s     555.86w     40 calls
JK: (Q|mn) Read:       0.31u      76.01s      76.38w    154 calls
HF: Form F  :       0.53u       0.02s   0.076267w     40 calls
HF: DIIS    :      74.58u       2.69s      13.58w     40 calls
HF: Form C  :      73.10u       1.12s      32.19w     40 calls
HF: Form D  :       0.20u       0.00s   0.220196w     40 calls
DFMP2 Singles:       0.27u       0.00s   0.267741w      2 calls
DFMP2 Aia   :     204.56u       2.98s      48.70w      2 calls
DFMP2 (A|mn):     147.54u       0.00s      18.44w      6 calls
DFMP2 (A|mn)C_mi:      25.19u       0.20s      17.21w      6 calls
DFMP2 (A|mi)C_na:      21.87u       0.13s   3.121780w      6 calls
DFMP2 Aia Write:       2.40u       0.93s   0.840472w      6 calls
DFMP2 iaQ   :      71.61u       3.08s      71.25w      2 calls
DFMP2 Metric:      16.52u       0.10s      13.21w      2 calls
DFMP2 Aia Read:       0.01u       0.29s   0.287312w      2 calls
DFMP2 (Q|A)(A|ia):      54.38u       0.00s      54.35w      4 calls
DFMP2 Qia Write:       0.00u       0.78s   0.785022w      2 calls
DFMP2 Qia Read:       0.32u       1.15s   1.489153w     26 calls
DFMP2 Bia Write:       0.00u       0.81s   0.808082w      2 calls
DFMP2 aiQ   :       0.19u       1.34s   1.541434w      2 calls
DFMP2 Tij   :    1527.59u       5.07s    1472.49w      2 calls
DFMP2 Cia Read:       0.00u       1.16s   1.179198w     20 calls
DFMP2 I     :    1230.88u       0.01s    1230.19w     36 calls
DFMP2 T2    :      87.52u       0.05s      11.10w     36 calls
DFMP2 G     :     621.25u       0.66s     597.20w     18 calls
DFMP2 Pab   :     259.77u       0.00s     259.61w     18 calls
DFMP2 Gia Write:       0.00u       0.97s   0.953254w      6 calls
DFMP2 Tab   :     728.19u       3.50s     665.79w      2 calls
DFMP2 Qai Read:       0.38u       0.88s   1.250308w     24 calls
DFMP2 Pij   :      42.71u       0.54s      25.79w     18 calls
DFMP2 gamma :      33.94u       1.06s      34.97w      2 calls
DFMP2 Gia Read:       0.00u       0.58s   0.581905w      4 calls
DFMP2 g     :      33.58u       0.00s      33.55w      2 calls
DFMP2 Gia   :       1.04u       2.11s   3.150846w      2 calls
DFMP2 aiG Write:       0.00u       0.43s   0.440771w      2 calls
DFMP2 AB^x  :       2.24u       0.02s   0.732595w      2 calls
