
Host: gpu-2-4.local

Timers On : Sat Nov 11 18:12:58 2017
Timers Off: Sat Nov 11 19:23:07 2017

Wall Time:     4209.00 seconds

JK: (A|Q)^-1:      28.25u      13.55s      25.68w      4 calls
JK: (A|mn)  :     193.41u       0.02s      24.33w     12 calls
JK: (Q|mn)  :     424.77u       0.32s     416.24w     12 calls
JK: (Q|mn) Write:       0.05u       7.52s   7.569994w      8 calls
HF: Form H  :       0.08u       0.01s   0.038068w      2 calls
HF: Form S/X:       4.93u       0.16s   1.227939w      2 calls
HF: Guess   :      11.06u       0.23s   1.937305w      2 calls
SAD Guess   :      11.00u       0.23s 1.92413500w      1 call
JK: (A|Q)^-1/2:       4.98u       0.12s   0.671882w      4 calls
JK: D       :       1.90u       0.05s   0.572328w     99 calls
JK: USO2AO  :       0.41u       0.03s   0.117404w     99 calls
JK: JK      :    4115.97u     131.93s    1388.76w     99 calls
JK: J       :      59.17u       0.01s      59.22w    177 calls
JK: J1      :      29.61u       0.00s      29.51w    218 calls
JK: J2      :      28.88u       0.01s      28.93w    218 calls
JK: K       :    3932.77u       6.25s    1162.95w    177 calls
JK: K1      :    2976.53u       1.26s     375.57w    276 calls
JK: K2      :     956.14u       4.97s     787.30w    216 calls
JK: AO2USO  :       0.00u       0.00s   0.000135w     99 calls
DIISManager::add_entry:       2.35u       0.29s   0.351425w     63 calls
DIISManager::extrapolate:       7.40u       0.83s   1.035718w     61 calls
DIISManager::extrapolate: bMatrix setup:       3.56u       0.53s   0.507583w     61 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.02u       0.00s   0.003932w     61 calls
DIISManager::extrapolate: form new data:       3.82u       0.30s   0.523560w     61 calls
HF: Form G  :    1356.00u      69.91s     467.78w     38 calls
JK: (Q|mn) Read:       0.22u      69.67s      69.95w    150 calls
HF: Form F  :       0.57u       0.00s   0.082734w     38 calls
HF: DIIS    :      59.48u       2.32s      11.11w     38 calls
HF: Form C  :      58.06u       0.96s      25.65w     38 calls
HF: Form D  :       0.14u       0.00s   0.176064w     38 calls
DFMP2 Singles:       0.43u       0.00s   0.434769w      2 calls
DFMP2 Aia   :     198.22u       3.00s      47.79w      2 calls
DFMP2 (A|mn):     146.94u       0.01s      18.55w      6 calls
DFMP2 (A|mn)C_mi:      22.23u       0.20s      15.55w      6 calls
DFMP2 (A|mi)C_na:      18.74u       0.10s   2.794622w      6 calls
DFMP2 Aia Write:       1.84u       0.84s   0.961273w      6 calls
DFMP2 iaQ   :      69.10u       3.22s      68.67w      2 calls
DFMP2 Metric:      17.35u       0.12s      13.74w      2 calls
DFMP2 Aia Read:       0.00u       0.25s   0.252522w      2 calls
DFMP2 (Q|A)(A|ia):      50.98u       0.00s      51.02w      4 calls
DFMP2 Qia Write:       0.02u       0.70s   0.784065w      2 calls
DFMP2 Qia Read:       0.35u       1.23s   1.545519w     26 calls
DFMP2 Bia Write:       0.00u       0.94s   0.952055w      2 calls
DFMP2 aiQ   :       0.22u       1.52s   1.734033w      2 calls
DFMP2 Tij   :    1278.79u       5.30s    1237.42w      2 calls
DFMP2 Cia Read:       0.00u       1.05s   1.078418w     20 calls
DFMP2 I     :     959.10u       0.20s     959.59w     36 calls
DFMP2 T2    :      65.17u       0.03s   8.769667w     36 calls
DFMP2 G     :     509.00u       0.63s     490.66w     18 calls
DFMP2 Pab   :     224.11u       0.07s     224.28w     18 calls
DFMP2 Gia Write:       0.00u       0.80s   0.800643w      6 calls
DFMP2 Tab   :     519.15u       3.06s     475.60w      2 calls
DFMP2 Qai Read:       0.28u       0.74s   1.012437w     24 calls
DFMP2 Pij   :      32.68u       0.48s      17.43w     18 calls
DFMP2 gamma :      25.06u       0.92s      24.14w      2 calls
DFMP2 Gia Read:       0.00u       0.50s   0.493563w      4 calls
DFMP2 g     :      22.93u       0.00s      22.94w      2 calls
DFMP2 Gia   :       0.85u       1.64s   2.769960w      2 calls
DFMP2 aiG Write:       0.00u       0.38s   0.428940w      2 calls
DFMP2 AB^x  :       2.21u       0.04s   0.786007w      2 calls
DFMP2 Amn^x :     635.16u       2.56s      98.65w      2 calls
DFMP2 L     :     424.29u       2.82s      96.87w      2 calls
DFMP2 P     :       0.00u       0.02s   0.028404w      2 calls
DFMP2 W     :       0.20u       0.02s   0.225625w      2 calls
DFMP2 Z     :    3112.79u      75.21s    1181.13w      2 calls
