
Host: gpu-1-7.local

Timers On : Sat Nov 11 18:12:58 2017
Timers Off: Sat Nov 11 19:23:46 2017

Wall Time:     4248.00 seconds

JK: (A|Q)^-1:      29.81u      14.26s      26.54w      4 calls
JK: (A|mn)  :     185.59u       0.01s      23.40w     12 calls
JK: (Q|mn)  :     442.09u       0.34s     431.48w     12 calls
JK: (Q|mn) Write:       0.04u       8.45s   8.503961w      8 calls
HF: Form H  :       0.09u       0.01s   0.045015w      2 calls
HF: Form S/X:       5.95u       0.14s   1.445719w      2 calls
HF: Guess   :      12.26u       0.24s   1.946795w      2 calls
SAD Guess   :      12.17u       0.24s 1.93074900w      1 call
JK: (A|Q)^-1/2:       5.28u       0.11s   0.672459w      4 calls
JK: D       :       1.88u       0.03s   0.630923w     99 calls
JK: USO2AO  :       0.49u       0.06s   0.125105w     99 calls
JK: JK      :    4100.77u     129.91s    1354.66w     99 calls
JK: J       :      55.90u       0.00s      55.86w    177 calls
JK: J1      :      26.91u       0.00s      26.97w    218 calls
JK: J2      :      28.15u       0.00s      28.15w    218 calls
JK: K       :    3905.13u       6.12s    1134.25w    177 calls
JK: K1      :    2935.30u       0.67s     368.95w    276 calls
JK: K2      :     969.71u       5.45s     765.22w    216 calls
JK: AO2USO  :       0.00u       0.00s   0.000081w     99 calls
DIISManager::add_entry:       4.89u       0.32s      36.40w     63 calls
DIISManager::extrapolate:       7.07u       0.79s   1.019001w     61 calls
DIISManager::extrapolate: bMatrix setup:       3.41u       0.48s   0.503273w     61 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.04u       0.00s   0.003974w     61 calls
DIISManager::extrapolate: form new data:       3.62u       0.31s   0.511208w     61 calls
HF: Form G  :    1373.07u      68.81s     456.99w     38 calls
JK: (Q|mn) Read:       0.27u      68.55s      68.79w    150 calls
HF: Form F  :       0.64u       0.04s   0.085625w     38 calls
HF: DIIS    :      70.08u       2.40s      46.98w     38 calls
HF: Form C  :      62.54u       1.02s      24.50w     38 calls
HF: Form D  :       0.19u       0.00s   0.170472w     38 calls
DFMP2 Singles:       0.38u       0.00s   0.391680w      2 calls
DFMP2 Aia   :     192.63u       3.00s      45.65w      2 calls
DFMP2 (A|mn):     140.05u       0.01s      17.57w      6 calls
DFMP2 (A|mn)C_mi:      22.89u       0.18s      14.90w      6 calls
DFMP2 (A|mi)C_na:      20.29u       0.12s   3.225600w      6 calls
DFMP2 Aia Write:       1.49u       0.88s   0.826992w      6 calls
DFMP2 iaQ   :      71.47u       3.15s      69.85w      2 calls
DFMP2 Metric:      18.50u       0.13s      13.89w      2 calls
DFMP2 Aia Read:       0.00u       0.26s   0.251403w      2 calls
DFMP2 (Q|A)(A|ia):      52.38u       0.00s      52.34w      4 calls
DFMP2 Qia Write:       0.00u       0.98s   0.984997w      2 calls
DFMP2 Qia Read:       0.28u       1.02s   1.310439w     26 calls
DFMP2 Bia Write:       0.00u       0.78s   0.776941w      2 calls
DFMP2 aiQ   :       0.18u       1.74s   2.114479w      2 calls
DFMP2 Tij   :    1277.88u       5.04s    1230.68w      2 calls
DFMP2 Cia Read:       0.00u       1.02s   1.000120w     20 calls
DFMP2 I     :     971.29u       0.00s     970.70w     36 calls
DFMP2 T2    :      65.54u       0.01s   8.476262w     36 calls
DFMP2 G     :     516.63u       0.68s     493.51w     18 calls
DFMP2 Pab   :     215.65u       0.00s     215.52w     18 calls
DFMP2 Gia Write:       0.00u       0.94s   0.936637w      6 calls
DFMP2 Tab   :     536.35u       3.10s     488.57w      2 calls
DFMP2 Qai Read:       0.39u       0.71s   1.024393w     24 calls
DFMP2 Pij   :      37.18u       0.56s      18.92w     18 calls
DFMP2 gamma :      28.34u       0.96s      27.12w      2 calls
DFMP2 Gia Read:       0.00u       0.49s   0.497390w      4 calls
DFMP2 g     :      25.81u       0.00s      25.80w      2 calls
DFMP2 Gia   :       0.89u       1.65s   2.519867w      2 calls
DFMP2 aiG Write:       0.01u       0.36s   0.375106w      2 calls
DFMP2 AB^x  :       2.13u       0.06s   0.768644w      2 calls
DFMP2 Amn^x :     687.90u       2.73s     105.06w      2 calls
DFMP2 L     :     445.31u       2.79s     100.86w      2 calls
DFMP2 P     :       0.02u       0.01s   0.018328w      2 calls
DFMP2 W     :       0.12u       0.01s   0.139514w      2 calls
DFMP2 Z     :    3073.75u      75.10s    1156.53w      2 calls
DFMP2 grad  :     941.78u       8.11s     211.79w      2 calls
Grad: T     :       0.26u       0.00s   0.260369w      2 calls
Grad: V     :      26.46u       0.40s   3.972181w      2 calls
Grad: S     :       0.18u       0.01s   0.110925w      2 calls
Grad: JK    :     912.74u       7.68s     205.30w      2 calls
CorrGrad: Amn:     191.77u       3.15s      44.75w      2 calls
CorrGrad: AB:      41.04u       1.13s      36.87w      2 calls
CorrGrad: UV:      23.53u       0.86s      24.39w      2 calls
CorrGrad: ABx:       2.10u       0.02s   0.705519w      2 calls
CorrGrad: Amnx:     651.41u       2.28s      96.71w      2 calls

***********************************************************

